periodo;codigo_serie;perfil;cliente_id;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-11;PAÑAL BEBE EXTRA GRANDE CLASSIC JUMBO;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;82;0;164;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE NATURAL CARE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;252;0;504;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE CLASSIC;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;40;0;80;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE CLASSIC JUMBO (DISC);IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE FLEXI COMFORT;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;105;0;210;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE NATURAL CARE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;300;0;600;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE PROTECT PLUS;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JAB. HUMEDO LAVADO CUERPO DERMPAD PLUS;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;3114;0;6228;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JABONOSO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;55;0;110;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JABONOSO LAVADO CUERPO DERMPAD PLUS (DISC);IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;REFUERZA PAÑAL MEDIANO;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;30;0;60;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;ROPA CAMISOLIN DESC.30GRS X 1.25MT PUÑO RIBB NO ESTERIL;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;7;0;14;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°24;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;28;0;56;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 14;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;69;0;138;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 18;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;100;0;200;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 22;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 24;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;4;0;8;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 8;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 3 VIAS SILICONA Nº 18;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;34;0;68;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N°22 (K-99);IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TELA AD. 2.50 CM X 4.00 M O.ZINC CARRETE N°6;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TELA AD. 5.00 CM X 4.00 M O.ZINC CARRETE N°7;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TOXOIDE TETÁNICO ADSORBIDO 75 U.I;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;42;0;84;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO DE KHER N°16;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO C/BAL N°4.5 MM LATEX FREE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO C/BAL N°8.5 MM LATEX FREE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO S/BAL N°4.0 MM LATEX FREE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO S/BAL N°4.5 MM LATEX FREE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO S/BAL N°6.0 MM LATEX FREE;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOTRAQUEAL N°7 C/BALON;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N°2;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N°3;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N°5;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N°6;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;[DISC] LLAVE 3 VIAS ESTERIL 360º LUERLOCK C/PROLONG. 25CM;IPR;NO_ASIGNADO;SIN_PONDERADOR;1,0;13;0;26;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7 C/BALON;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7.5 C/BALON;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°8 C/BALON;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;DESINFECTANTE AC.PERACÉTICO ANIOXYDE 1000 5L;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;55;0;110;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°8.5;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;797;0;1594;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL S/POLVO N°7.5 SUPREME;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;HOJA BISTURI EST. N°15;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1651;0;3302;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;HOJA BISTURI EST. N°23;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;308;0;616;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;LLAVE 3 VIAS ESTERIL 360° LUERLOCK C/PROLONG. 25CM;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1228;0;2456;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAPEL P/ELECTROCARDIOGRAFO 80MM X 25M;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;20;0;40;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL ADULTO C/GEL EXTRA GRANDE BASICO;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL ADULTO C/GEL GRANDE BASICO;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;6824;0;13648;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL ADULTO C/GEL JUVENIL MEDIANO ANATOMICO;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;522;0;1044;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL ADULTO EXTRA GRANDE C/GEL;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE CLASSIC MEDIANO JUMBO (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;5376;0;10752;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXT-EXT GRANDE PROTECT PLUS (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE CLASSIC JUMBO;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;170;0;340;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE CLASSIC JUMBO (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE FLEXI CONFORT;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;850;0;1700;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE FLEXI CONFORT (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE NATURAL CARE;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;241;0;482;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE EXTRA GRANDE PROTECT PLUS (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE CLASSIC JUMBO (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1932;0;3864;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE NATURAL CARE;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;756;0;1512;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE GRANDE PROTECT PLUS;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;47;0;94;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE MEDIANO NATURAL CARE;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑAL BEBE MEDIANO PROTECT PLUS (DISC);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;PAÑO JABONOSO LAVADO CUERPO MANZANILLA;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;3631;0;7262;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;ROPA EQUIPO UNIV. DE BAJA COMPLEJIDAD POR INCINERACIÓN(N);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°10;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°12;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°20;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;134;0;268;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°22;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;21;0;42;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS N°24;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 10;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;10;0;20;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 12;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 16;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 18;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 20;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;3;0;6;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 2 VIAS SILICONA Nº 8;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 3 VIAS N°18;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;14;0;28;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 3 VIAS N°20;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA FOLEY 3 VIAS N°22;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 16 T/K95;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;24;0;48;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N° 18 T/K96;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;58;0;116;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;SONDA NELATON PVC N°22 (K-99);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. C/BAL N° 7.0 MM CUFF-SAFE;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO ENDOT. ESPIRALADO S/BAL N°4.0 MM LATEX FREE;IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N° 1 (70MM);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N° 3 (90MM);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;TUBO GUEDEL N° 4 (100MM);IPU;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;ADECUACION DE PRECIOS A LA 1° REDET. OC N°: 2025/000115;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;APOSITO ALGODON/GASA 10X20 DE 18GRS DOBLE SOB EST.;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;APOSITO ALGODON/GASA 14X22 DOBLE SOB EST (P.PARTO) (DISC);OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQ C/BALON Nº 3.5 NEONATAL SHILEY - COVIDIEN;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQ C/BALON Nº 3.5 PED;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N° 3 S/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°3.5 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°3.5 S/ BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°4 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°4.5 C/ BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°6.5 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7 S/ BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7.5 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°7.5 S/ BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA N°8 C/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;4;0;8;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CANULA TRAQUEOSTOMIA PED. N°4 S/BALON;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;CATETER V.C. 1 LUMEN 14 GA X 20 CM SELDINGER;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°6.5;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;205;0;410;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°7.5;OES;NO_ASIGNADO;SIN_PONDERADOR;1,0;2717;0;5434;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
